SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
BE33030C0,Vallée de l'Amblève de Chêneu au Pont de Targnon,BE,C,2009,2025,12,36,17,5,0.29411764705882354
BE33031C0,Bois de la Géronstère,BE,C,2013,2020,2,5,8,6,0.75
BE33032C0,Fagnes de Malchamps et de Stoumont,BE,C,2013,2021,6,6,9,3,0.3333333333333333
BE33033C0,Vallée du Wayai et affluents,BE,C,2025,2025,1,1,1,0,0.0
BE33034C0,Vallée de la Hoëgne,BE,C,2020,2024,4,8,5,1,0.2
BE33035C0,Plateau des Hautes-Fagnes,BE,C,1983,2025,15,27,43,28,0.6511627906976745
BE33036C0,Fagnes de la Roer,BE,C,2003,2025,19,177,23,4,0.17391304347826086
BE33037C0,Camp militaire d'Elsenborn,BE,C,2008,2022,6,9,15,9,0.6
BE33038C0,Vallée de la Schwalm,BE,C,2011,2025,7,7,15,8,0.5333333333333333
BE33039C0,Vallée de l'Olefbach,BE,C,2015,2015,1,1,1,0,0.0
BE33040C0,Fagnes de Stavelot et vallée de l'Eau Rouge,BE,C,2009,2025,4,7,17,13,0.7647058823529411
BE33041C0,Fagnes de la Polleur et de Malmedy,BE,C,2009,2018,3,3,10,7,0.7
BE33042C0,Vallées de la Warche et du Bayehon en aval du barrage de Robertville,BE,C,2009,2025,14,124,17,3,0.17647058823529413
BE33043C0,Vallée de la Warche entre Butgenbach et Robertville,BE,C,2006,2025,15,49,20,5,0.25
BE33044C0,Sources de l'Amblève,BE,C,2013,2015,2,6,3,1,0.3333333333333333
BE33046C0,Vallée de la Warche en amont de Butgenbach,BE,C,2007,2025,12,67,19,7,0.3684210526315789
BE33047C0,Vallée de la Holzwarche,BE,C,2017,2025,6,13,9,3,0.3333333333333333
BE33048C0,Vallée de la Lienne et affluents entre Les Trous de Bras et Habiémont,BE,C,2004,2024,6,16,21,15,0.7142857142857143
BE33049C0,Mardelles d'Arbrefontaine et vallons fangeux de Fosse,BE,C,2023,2023,1,1,1,0,0.0
BE33050C0,Fagne de la Gotale et affluents du Ruisseau de Chavanne,BE,C,2017,2023,5,10,7,2,0.2857142857142857
BE33051C0,Vallée de l'Amblève entre Wanne et Coo,BE,C,2015,2025,9,36,11,2,0.18181818181818182
BE33053C0,Noir Ru et Vallée du Rechterbach,BE,C,2009,2025,10,35,17,7,0.4117647058823529
BE33054C0,Vallée de l'Amblève entre Montenau et Baugné,BE,C,2006,2025,13,94,20,7,0.35
BE33055C0,Vallée de l'Emmels,BE,C,2009,2025,16,154,17,1,0.058823529411764705
BE33056C0,Haute vallée de l'Amblève entre Heppenbach et Montenau,BE,C,2003,2025,13,23,23,10,0.43478260869565216
BE33057C0,Vallée du Kolvenderbach,BE,C,2014,2014,1,1,1,0,0.0
BE33058C0,Vallée du Medemberbach,BE,C,1975,2024,4,7,50,46,0.92
BE33059C0,Sources de l'Our et de l'Ensebach,BE,C,2006,2025,6,9,20,14,0.7
BE33060C0,Haute vallée de la Lienne,BE,C,2008,2025,13,23,18,5,0.2777777777777778
BE33061C0,Affluents de l'Our entre Setz et Schoenberg,BE,C,2024,2024,1,2,1,0,0.0
BE33062C0,Vallée supérieure de l'Our et ses affluents,BE,C,2003,2025,15,62,23,8,0.34782608695652173
BE33063C0,Vallée et affluents du Braunlauf,BE,C,1991,2025,10,20,35,25,0.7142857142857143
BE33064C0,Vallée de l'Ulf,BE,C,2003,2025,20,229,23,3,0.13043478260869565
BE33065C0,Vallée inférieure de l'Our et ses affluents,BE,C,2000,2025,17,81,26,9,0.34615384615384615
BE33067C0,Bois de Staneux,BE,C,2009,2025,10,13,17,7,0.4117647058823529
BE34001C0,Vallée et affluents du Néblon,BE,C,2007,2024,6,7,18,12,0.6666666666666666
BE34002C0,Vallée de l'Ourthe entre Bomal et Hamoir,BE,C,2006,2025,19,143,20,1,0.05
BE34003C0,Vallée de l'Ourthe entre Hotton et Barvaux-sur-Ourthe,BE,C,2005,2025,21,313,21,0,0.0
BE34004C0,Massifs forestiers famenniens entre Hotton et Barvaux-sur-Ourthe,BE,C,2011,2025,12,51,15,3,0.2
BE34005C0,La Calestienne entre Barvaux et Bomal,BE,C,2005,2025,14,42,21,7,0.3333333333333333
BE34006C0,La Calestienne entre Oppagne et Barvaux,BE,C,2017,2018,2,5,2,0,0.0
BE34007C0,Basse vallée de l'Aisne,BE,C,2006,2025,12,43,20,8,0.4
BE34008C0,Camp militaire de Marche-en-Famenne,BE,C,1985,2025,18,90,41,23,0.5609756097560976
BE34009C0,La Calestienne entre Marenne et Hotton,BE,C,2008,2022,7,17,15,8,0.5333333333333333
BE34010C0,Plaine de Ny,BE,A,2007,2019,2,2,13,11,0.8461538461538461
BE34012C0,Vallée de l'Ourthe entre La Roche et Hotton,BE,C,2003,2025,21,481,23,2,0.08695652173913043
BE34013C0,Haute vallée de l'Aisne,BE,C,2000,2025,19,50,26,7,0.2692307692307692
BE34014C0,Fagne de la Crépale et prairies de Malempré,BE,C,2022,2025,3,5,4,1,0.25
BE34015C0,Fanges des sources de l'Aisne,BE,C,2009,2025,6,11,17,11,0.6470588235294118
BE34016C0,Fagnes de Samrée et de Tailles,BE,C,2012,2025,12,30,14,2,0.14285714285714285
BE34017C0,Fagnes de Bihain,BE,C,2013,2025,11,31,13,2,0.15384615384615385
BE34018C0,Sources de la Lienne,BE,C,2018,2018,1,1,1,0,0.0
BE34019C0,Ennal et Grand Fond,BE,C,2013,2025,5,8,13,8,0.6153846153846154
BE34020C0,Bassin supérieur de la Salm,BE,C,2004,2025,19,85,22,3,0.13636363636363635
BE34021B0,La Calestienne à Marche en Famenne,BE,B,2020,2020,1,1,1,0,0.0
BE34022C0,Basse vallée de la Wamme,BE,C,2008,2024,8,10,17,9,0.5294117647058824
BE34023C0,Vallée de l'Ourthe entre Nisramont et La Roche,BE,C,1980,2025,22,349,46,24,0.5217391304347826
BE34024C0,Bassin inférieur de l'Ourthe orientale,BE,C,1995,2025,27,430,31,4,0.12903225806451613
BE34025C0,Haute-Wimbe,BE,C,1987,2025,6,7,39,33,0.8461538461538461
BE34026C0,Massif forestier de Daverdisse,BE,C,2004,2025,11,28,22,11,0.5
BE34027C0,Bassin de la Lomme de Poix-Saint-Hubert à Grupont,BE,C,1905,2025,21,83,121,100,0.8264462809917356
BE34028C0,Vallée de la Lomme de Grupont à Rochefort,BE,C,2008,2025,9,36,18,9,0.5
BE34029C0,Haute-Wamme et Masblette,BE,C,2002,2025,13,219,24,11,0.4583333333333333
BE34030C0,Forêt de Freyr,BE,C,2011,2024,11,37,14,3,0.21428571428571427
BE34031C0,Bassin moyen de l'Ourthe occidentale,BE,C,2003,2025,23,110,23,0,0.0
BE34032C0,Bassin inférieur de l'Ourthe occidentale,BE,C,2005,2025,20,192,21,1,0.047619047619047616
BE34033C0,Etangs de Longchamps et de Noville,BE,C,2000,2025,19,81,26,7,0.2692307692307692
BE34034C0,Sources du Ruisseau de Tavigny,BE,C,2015,2025,7,25,11,4,0.36363636363636365
BE34035C0,Bassin supérieur de la Wiltz,BE,C,2015,2025,7,19,11,4,0.36363636363636365
BE34036C0,Haute-Lesse,BE,C,2008,2025,14,30,18,4,0.2222222222222222
BE34037C0,Haute-Lomme,BE,C,2009,2025,10,22,17,7,0.4117647058823529
BE34038C0,Bassin supérieur de l'Ourthe occidentale,BE,C,1998,2025,21,185,28,7,0.25
BE34039C0,Haute-Sûre,BE,C,2000,2025,22,116,26,4,0.15384615384615385
BE34040C0,Vallée de Villers-la-Bonne-Eau,BE,C,2020,2020,1,1,1,0,0.0
BE34041C0,Sûre frontalière,BE,C,2005,2022,14,49,18,4,0.2222222222222222
BE34042C0,Bassin de la Semois de Bouillon à Alle,BE,C,1993,2025,24,557,33,9,0.2727272727272727
BE34043C0,Bassin de la Semois du Maka à Bouillon,BE,C,1992,2025,20,161,34,14,0.4117647058823529
BE34044C0,Vallée du Ruisseau des Aleines,BE,C,1993,2025,15,44,33,18,0.5454545454545454
BE34045C0,Forêts de Muno,BE,C,2019,2019,1,1,1,0,0.0
BE34046C0,Bassin de la Semois de Florenville à Auby,BE,C,1986,2025,29,654,40,11,0.275
BE34047C0,Haute-Vierre,BE,C,2007,2025,19,324,19,0,0.0
BE34048C0,Bassin de la Semois de Jamoigne à Chiny,BE,C,1989,2025,22,313,37,15,0.40540540540540543
BE34049C0,Basse-Vierre,BE,C,2000,2025,16,62,26,10,0.38461538461538464
BE34050C0,Bassin de la Semois entre Tintigny et Jamoigne,BE,C,1994,2025,22,2346,32,10,0.3125
BE34051C0,Vallées du Ruisseau de Mellier et de la Mandebras,BE,C,1987,2025,11,20,39,28,0.717948717948718
BE34052C0,Forêt d'Anlier,BE,C,1905,2025,23,110,121,98,0.8099173553719008
BE34053C0,Bassin de l'Attert,BE,C,2009,2025,14,44,17,3,0.17647058823529413
BE34054C0,Bassin de la Marche,BE,C,1995,2024,12,37,30,18,0.6
BE34055C0,Vallée du Ruisseau de Breuvanne,BE,C,2009,2025,9,37,17,8,0.47058823529411764
BE34056C0,Bassin de la Semois de Etalle à Tintigny,BE,C,2006,2025,18,1425,20,2,0.1
BE34057C0,Marais de la Haute-Semois et Bois de Heinsch,BE,C,1995,2025,17,102,31,14,0.45161290322580644
BE34058C0,Camp militaire de Lagland,BE,C,2011,2024,6,7,14,8,0.5714285714285714
BE34059C0,Vallées de l'Eisch et de Clairefontaine,BE,C,2016,2019,2,3,4,2,0.5
BE34060C0,Bassin supérieur de la Chevratte,BE,C,2011,2025,11,18,15,4,0.26666666666666666
BE34061C0,Vallées de Laclaireau et du Rabais,BE,C,2008,2025,15,57,18,3,0.16666666666666666
BE34063C0,Vallées de la Chevratte,BE,C,1998,2025,8,18,28,20,0.7142857142857143
BE34064C0,Vallées de la Vire et du Ton,BE,C,1997,2025,22,449,29,7,0.2413793103448276
BE34065C0,Bassin supérieur de la Vire et du Ton,BE,C,1995,2025,11,38,31,20,0.6451612903225806
BE34066C0,Vallée du Ton et Côte bajocienne de Montquintin à Ruette,BE,C,1996,2025,18,105,30,12,0.4
BE34067C0,Forêts et marais bajociens de Baranzy à Athus,BE,C,1994,2025,14,26,32,18,0.5625
BE34068C0,Bois de Famenne à Humain et Aye,BE,C,2017,2022,2,2,6,4,0.6666666666666666
BE34069B0,Mare de Frassem,BE,B,1995,2011,2,2,17,15,0.8823529411764706
BE35001A0,Etangs de Boneffe,BE,A,2002,2025,10,56,24,14,0.5833333333333334
BE35002C0,Vallée de l'Orneau,BE,C,1981,2025,27,78,45,18,0.4
BE35003C0,Vallée de la Sambre en aval de la confluence avec l'Orneau,BE,C,1996,2025,17,61,30,13,0.43333333333333335
BE35004C0,Vallée de la Meuse de Dave à Marche-les-Dames,BE,C,1943,2025,14,51,83,69,0.8313253012048193
BE35005C0,Bassin du Samson,BE,C,2001,2025,18,53,25,7,0.28
BE35006C0,Vallée de la Meuse de Marche-les-Dames à Andenne,BE,C,1996,2025,9,18,30,21,0.7
BE35007C0,Forêts et lac de Bambois,BE,C,1996,2025,19,277,30,11,0.36666666666666664
BE35008C0,Vallée du Burnot,BE,C,2010,2024,8,14,15,7,0.4666666666666667
BE35009C0,Vallée de la Meuse d'Yvoir à Dave,BE,C,1982,2025,17,51,44,27,0.6136363636363636
BE35010C0,Vallée du Bocq,BE,C,1985,2022,15,35,38,23,0.6052631578947368
BE35011C0,Vallée de la Molignée,BE,C,1993,2025,11,20,33,22,0.6666666666666666
BE35012C0,Vallée de la Meuse de Dinant à Yvoir,BE,C,2008,2025,15,46,18,3,0.16666666666666666
BE35013C0,Bois calcaires de Nettinne,BE,C,2020,2024,2,2,5,3,0.6
BE35014C0,Bois de Famenne à Waillet,BE,C,2018,2024,4,8,7,3,0.42857142857142855
BE35015C0,Vallée du Flavion,BE,C,1996,2025,5,10,30,25,0.8333333333333334
BE35016C0,Vallée de la Chinelle,BE,C,2011,2025,5,12,15,10,0.6666666666666666
BE35017C0,Vallée du Ruisseau de Féron,BE,C,1996,2024,6,11,29,23,0.7931034482758621
BE35018C0,Bassin de l'Hermeton en aval de Vodelée,BE,C,2013,2025,11,46,13,2,0.15384615384615385
BE35019C0,Vallée de la Meuse en amont d'Hastière,BE,C,1996,2025,11,47,30,19,0.6333333333333333
BE35020C0,Vallée de la Meuse d'Hastière à Dinant,BE,C,1962,2025,23,108,64,41,0.640625
BE35021C0,Vallée de la Lesse en aval de Houyet,BE,C,2006,2025,17,187,20,3,0.15
BE35022C0,Bassin de l'Iwène,BE,C,2013,2025,7,13,13,6,0.46153846153846156
BE35023C0,Vallée de la Lesse entre Villers-sur-Lesse et Houyet,BE,C,1965,2025,14,88,61,47,0.7704918032786885
BE35024C0,Vallées des Ruisseaux de Fenffe et du Vachau,BE,C,1996,2025,13,37,30,17,0.5666666666666667
BE35025C0,La Famenne entre Eprave et Havrenne,BE,C,2009,2025,11,29,17,6,0.35294117647058826
BE35026C0,Massif forestier de Cerfontaine,BE,C,1996,2025,6,9,30,24,0.8
BE35027C0,Vallée de l'Eau Blanche entre Aublain et Mariembourg,BE,C,2010,2025,13,132,16,3,0.1875
BE35028C0,Bassin fagnard de l'Eau Blanche en aval de Mariembourg,BE,C,1996,2025,20,563,30,10,0.3333333333333333
BE35029C0,Bassin fagnard de l'Hermeton,BE,C,2002,2025,19,134,24,5,0.20833333333333334
BE35030C0,La Calestienne entre Frasnes et Doische,BE,C,1986,2025,20,216,40,20,0.5
BE35031C0,Bassin ardennais de l'Eau Noire,BE,C,2008,2025,8,16,18,10,0.5555555555555556
BE35032C0,Bassin ardennais du Viroin,BE,C,2011,2025,8,22,15,7,0.4666666666666667
BE35033B0,Vallée du Ruisseau d'Alisse,BE,B,2024,2024,1,1,1,0,0.0
BE35034C0,Vallées des Ruisseaux de Rempeine et de la Scheloupe,BE,C,2001,2025,9,24,25,16,0.64
BE35035C0,Vallée de l'Ilèwe,BE,C,1998,2025,13,42,28,15,0.5357142857142857
BE35036C0,Vallée du Biran,BE,C,1993,2025,12,114,33,21,0.6363636363636364
BE35037C0,Vallée de la Wimbe,BE,C,2006,2025,15,228,20,5,0.25
BE35038C0,Bassin de la Lesse entre Villers-sur-Lesse et Chanly,BE,C,1986,2025,21,366,40,19,0.475
BE35039C0,Vallée de la Houille en aval de Gedinne,BE,C,2001,2025,17,43,25,8,0.32
BE35040C0,Vallée de la Hulle,BE,C,2009,2025,16,62,17,1,0.058823529411764705
BE35041C0,Bassin de la Houille en amont de Gedinne,BE,C,1996,2025,17,51,30,13,0.43333333333333335
BE35042C0,Vallée de l'Almache en amont de Gembes,BE,C,2011,2025,10,19,15,5,0.3333333333333333
BE35043C0,Vallée du Ruisseau de Saint-Jean,BE,C,2004,2024,3,3,21,18,0.8571428571428571
BE35044C0,Bassin du Ruisseau du Ru au Moulin,BE,C,2010,2025,13,57,16,3,0.1875
BE35045C0,Vallée de la Semois en aval d'Alle,BE,C,1989,2025,26,449,37,11,0.2972972972972973
BE35046C0,Vallée du Ruisseau de Gros Fays,BE,C,2017,2022,2,2,6,4,0.6666666666666666
BE35047C0,Vallée du Ruisseau de Rebais,BE,C,2017,2022,3,3,6,3,0.5
BE35049C0,Vallée du Ruisseau de Fairoul,BE,C,2009,2020,3,3,12,9,0.75
BEMNZ0001,Vlaamse Banken,BE,B,1999,2024,3,7,26,23,0.8846153846153846
BEMNZ0003,SBZ 2 / ZPS 2,BE,A,2024,2024,1,1,1,0,0.0
BEMNZ0004,SBZ 3 / ZPS 3,BE,A,2010,2010,1,1,1,0,0.0
BG0000103,Galata,BG,B,2022,2022,1,1,1,0,0.0
BG0000133,Kamchiyska i Emenska planina,BG,B,2022,2022,1,1,1,0,0.0
BG0000154,Ezero Durankulak,BG,B,2024,2024,1,1,1,0,0.0
BG0000181,Reka Vit,BG,B,2024,2024,1,1,1,0,0.0
BG0000182,Orsoya,BG,B,2025,2025,1,1,1,0,0.0
BG0000212,Sakar,BG,B,2022,2024,2,4,3,1,0.3333333333333333
BG0000213,Tarnovski visochini,BG,B,2025,2025,1,1,1,0,0.0
BG0000217,Zhdreloto na reka Tundzha,BG,B,2024,2024,1,1,1,0,0.0
BG0000240,Studenets,BG,C,2024,2024,1,3,1,0,0.0
BG0000241,Srebarna,BG,C,2025,2025,1,3,1,0,0.0
BG0000270,Atanasovsko ezero,BG,C,2024,2025,2,5,2,0,0.0
BG0000271,Mandra - Poda,BG,C,2016,2025,4,5,10,6,0.6
BG0000294,Karshalevo,BG,B,2022,2022,1,1,1,0,0.0
BG0000322,Dragoman,BG,B,2022,2022,1,4,1,0,0.0
BG0000425,Reka Sazliyka,BG,B,2017,2017,1,2,1,0,0.0
BG0000441,Reka Blatnitsa,BG,B,2016,2016,1,4,1,0,0.0
BG0000518,Vartopski dol,BG,B,2022,2025,2,6,4,2,0.5
BG0000522,Vidinski park,BG,B,2025,2025,1,9,1,0,0.0
BG0000573,Kompleks Kaliakra,BG,B,2022,2022,1,2,1,0,0.0
BG0000574,Aheloy - Ravda - Nesebar,BG,B,2022,2022,1,1,1,0,0.0
BG0000578,Reka Maritsa,BG,B,2022,2025,3,6,4,1,0.25
BG0000608,Lomovete,BG,B,2022,2022,1,1,1,0,0.0
BG0000609,Reka Rositsa,BG,B,2024,2024,1,1,1,0,0.0
BG0000610,Reka Yantra,BG,B,2024,2024,1,3,1,0,0.0
BG0001001,Ropotamo,BG,B,2017,2022,2,3,6,4,0.6666666666666666
BG0001007,Strandzha,BG,B,2005,2025,4,4,21,17,0.8095238095238095
BG0001023,Rupite - Strumeshnitsa,BG,B,2021,2025,5,14,5,0,0.0
BG0001030,Rodopi - Zapadni,BG,B,2022,2022,1,2,1,0,0.0
BG0001032,Rodopi - Iztochni,BG,B,2025,2025,1,1,1,0,0.0
BG0001034,Ostar kamak,BG,B,2022,2022,1,3,1,0,0.0
BG0001042,Iskarski prolom - Rzhana,BG,B,2024,2024,1,1,1,0,0.0
BG0001307,Plana,BG,B,2020,2020,1,2,1,0,0.0
BG0001386,Yadenitsa,BG,B,2023,2023,1,1,1,0,0.0
BG0002003,Kresna,BG,A,2024,2024,1,1,1,0,0.0
BG0002004,Dolni Bogrov - Kazichene,BG,A,2022,2025,3,9,4,1,0.25
BG0002012,Krumovitsa,BG,A,2025,2025,1,1,1,0,0.0
BG0002020,Radinchevo,BG,A,2022,2022,1,1,1,0,0.0
BG0002021,Sakar,BG,A,2022,2024,2,3,3,1,0.3333333333333333
BG0002025,Lomovete,BG,A,2022,2022,1,1,1,0,0.0
BG0002040,Strandzha,BG,A,2005,2025,4,6,21,17,0.8095238095238095
BG0002041,Kompleks Ropotamo,BG,A,2017,2022,2,3,6,4,0.6666666666666666
BG0002043,Emine,BG,A,2023,2024,2,9,2,0,0.0
BG0002044,Kamchiyska planina,BG,A,2022,2022,1,1,1,0,0.0
BG0002046,Yatata,BG,A,2025,2025,1,2,1,0,0.0
BG0002050,Durankulashko ezero,BG,A,2024,2024,1,1,1,0,0.0
BG0002051,Kaliakra,BG,A,2022,2022,1,3,1,0,0.0
BG0002053,Vrachanski Balkan,BG,A,2022,2024,2,2,3,1,0.3333333333333333
BG0002057,Besaparski ridove,BG,A,2022,2022,1,1,1,0,0.0
BG0002060,Galata,BG,A,2022,2023,2,3,2,0,0.0
BG0002063,Zapadni Rodopi,BG,A,2022,2022,1,1,1,0,0.0
BG0002069,Ribarnitsi Zvanichevo,BG,A,2025,2025,1,1,1,0,0.0
BG0002071,Most Arda,BG,A,2019,2019,1,1,1,0,0.0
BG0002076,Mesta,BG,A,2022,2022,1,1,1,0,0.0
BG0002081,Maritsa - Parvomay,BG,A,2020,2024,3,4,5,2,0.4
BG0002087,Maritsa - Plovdiv,BG,A,2022,2022,1,1,1,0,0.0
BG0002098,Rupite,BG,A,2021,2025,5,14,5,0,0.0
CY3000001,ETHNIKO DASIKO PARKO POTAMOS LIOPETRIOU,CY,B,2018,2018,1,2,1,0,0.0
CY3000002,SPA KAVO GKREKO,CY,A,2023,2023,1,1,1,0,0.0
CY3000005,KAVO GKREKO,CY,B,2023,2023,1,1,1,0,0.0
CY3000009,PERIOCHI AGIAS THEKLAS - LIOPETRI,CY,A,2018,2022,2,5,5,3,0.6
CY4000003,KOILADA DIARIZOU,CY,B,2017,2017,1,2,1,0,0.0
CY4000009,PERIOCHI SKOULLI,CY,B,2024,2024,1,1,1,0,0.0
CY4000010,CHERSONISOS AKAMA,CY,B,2012,2024,6,6,13,7,0.5384615384615384
CY4000013,FAROS KATO PAFOU,CY,C,2012,2025,4,4,14,10,0.7142857142857143
CY4000016,FARANGIA AGIAS AIKATERINIS - AGIAS PARASKEVIS,CY,A,2024,2024,1,1,1,0,0.0
CY4000020,ZONI EIDIKIS PROSTASIAS KOILADA DIARIZOU,CY,A,2017,2017,1,2,1,0,0.0
CY4000023,ZONI EIDIKIS PROSTASIAS CHERSONISOS AKAMA,CY,A,2012,2024,6,6,13,7,0.5384615384615384
CY5000004,ETHNIKO DASIKO PARKO TROODOUS,CY,C,2024,2024,1,1,1,0,0.0
CY5000005,AKROTIRIO ASPRO - PETRA ROMIOU,CY,C,2025,2025,1,1,1,0,0.0
CY6000002,ALYKES LARNAKAS,CY,C,2023,2023,1,2,1,0,0.0
CY6000010,ZONI EIDIKIS PROSTASIAS LIMNI OROKLINIS,CY,A,2024,2024,1,1,1,0,0.0
CY6000011,LIMNI OROKLINIS,CY,B,2024,2024,1,1,1,0,0.0
CZ0110050,Prokopské údolí,CZ,B,2022,2025,2,2,4,2,0.5
CZ0110142,Blatov a Xaverovský háj,CZ,B,2021,2021,1,3,1,0,0.0
CZ0110154,Kaňon Vltavy u Sedlce,CZ,B,2018,2023,5,5,6,1,0.16666666666666666
CZ0113002,Milíčovský les,CZ,B,2013,2025,4,4,13,9,0.6923076923076923
CZ0210101,Dymokursko,CZ,B,2021,2025,2,3,5,3,0.6
CZ0210152,Polabí u Kostelce,CZ,B,2021,2021,1,1,1,0,0.0
CZ0210186,Úpor - Černínovsko,CZ,B,2021,2025,3,6,5,2,0.4
CZ0211001,Křivoklátsko,CZ,A,2019,2025,5,12,7,2,0.2857142857142857
CZ0211010,Rožďalovické rybníky,CZ,A,2021,2025,4,5,5,1,0.2
CZ0211011,Žehuňský rybník - Obora Kněžičky,CZ,A,2021,2021,1,1,1,0,0.0
CZ0213009,Vlašimská Blanice,CZ,B,2019,2019,1,2,1,0,0.0
CZ0213039,Labe - Liběchov,CZ,B,2025,2025,1,1,1,0,0.0
CZ0213067,Sázava,CZ,B,2022,2022,1,1,1,0,0.0
CZ0213068,Dolní Sázava,CZ,B,2017,2025,7,22,9,2,0.2222222222222222
CZ0213083,Veltrusy,CZ,B,2025,2025,1,1,1,0,0.0
CZ0213802,V hladomoří,CZ,B,2025,2025,1,1,1,0,0.0
CZ0214004,Černý Orel,CZ,B,2018,2018,1,1,1,0,0.0
CZ0214007,Káraný - Hrbáčkovy tůně,CZ,B,2023,2023,1,1,1,0,0.0
CZ0214009,Libické luhy,CZ,B,2020,2022,3,4,3,0,0.0
CZ0214013,Kokořínsko,CZ,B,2020,2025,4,5,6,2,0.3333333333333333
CZ0214017,Karlštejn - Koda,CZ,B,2016,2025,8,22,10,2,0.2
CZ0214025,Údolí Plakánek,CZ,B,2020,2020,1,1,1,0,0.0
CZ0214044,Kersko,CZ,B,2024,2024,1,1,1,0,0.0
CZ0214050,Žehuňsko,CZ,B,2021,2021,1,1,1,0,0.0
CZ0310033,Údolí Lužnice a Vlásenického potoka,CZ,B,2025,2025,1,1,1,0,0.0
CZ0310035,Vltava Rožmberk-Větřní,CZ,B,2021,2024,3,4,4,1,0.25
CZ0311033,Třeboňsko,CZ,A,2014,2025,10,85,12,2,0.16666666666666666
CZ0311034,Údolí Otavy a Vltavy,CZ,A,2021,2025,3,3,5,2,0.4
CZ0311036,Hlubocké obory,CZ,A,2016,2020,2,2,5,3,0.6
CZ0311037,Českobudějovické rybníky,CZ,A,2017,2025,8,29,9,1,0.1111111111111111
CZ0311038,Dehtář,CZ,A,2021,2021,1,1,1,0,0.0
CZ0311041,Šumava,CZ,A,2017,2025,7,14,9,2,0.2222222222222222
CZ0312036,Kozlovská stráň,CZ,B,2020,2020,1,1,1,0,0.0
CZ0312038,Lomnický velký rybník,CZ,B,2025,2025,1,1,1,0,0.0
CZ0313103,Lom Skalka u Sepekova,CZ,B,2018,2018,1,1,1,0,0.0
CZ0313106,Lužnice a Nežárka,CZ,B,2018,2025,5,15,8,3,0.375
CZ0313110,Moravská Dyje,CZ,B,2022,2022,1,1,1,0,0.0
CZ0313128,Nadějská soustava,CZ,B,2020,2021,2,2,2,0,0.0
CZ0313129,Purkrabský rybník a Točník,CZ,B,2021,2021,1,1,1,0,0.0
CZ0313131,Třeboň,CZ,B,2020,2024,4,5,5,1,0.2
CZ0313138,Vrbenské rybníky,CZ,B,2017,2025,8,27,9,1,0.1111111111111111
CZ0313824,Slavonické rybníky,CZ,B,2021,2021,1,1,1,0,0.0
CZ0314019,Velký a Malý Tisý,CZ,B,2025,2025,1,3,1,0,0.0
CZ0314023,Třeboňsko - střed,CZ,B,2014,2025,7,20,12,5,0.4166666666666667
CZ0314024,Šumava,CZ,B,2017,2025,8,57,9,1,0.1111111111111111
CZ0314124,Blanský les,CZ,B,2019,2025,6,21,7,1,0.14285714285714285
CZ0314126,Hlubocké obory,CZ,B,2016,2020,2,2,5,3,0.6
CZ0323142,Berounka,CZ,B,2022,2022,1,1,1,0,0.0
CZ0323824,Ostružná,CZ,B,2022,2022,1,1,1,0,0.0
CZ0324025,Kaňon Střely,CZ,B,2022,2022,1,1,1,0,0.0
CZ0410150,Soos,CZ,B,2021,2025,5,5,5,0,0.0
CZ0410413,Kaňon Ohře,CZ,B,2015,2025,6,14,11,5,0.45454545454545453
CZ0411002,Doupovské hory,CZ,A,2006,2025,16,58,20,4,0.2
CZ0414027,Lomnický rybník,CZ,B,2022,2022,1,1,1,0,0.0
CZ0414127,Hradiště,CZ,B,2012,2021,4,6,10,6,0.6
CZ0420012,Želinský meandr,CZ,B,2025,2025,1,1,1,0,0.0
CZ0420165,Velký vrch - Černodoly,CZ,B,2024,2024,1,1,1,0,0.0
CZ0421005,Východní Krušné hory,CZ,A,2023,2023,1,1,1,0,0.0
CZ0421006,Labské pískovce,CZ,A,2019,2025,7,29,7,0,0.0
CZ0423206,Dobrná,CZ,B,2021,2021,1,1,1,0,0.0
CZ0423213,Chomutov - zoopark,CZ,B,2017,2022,2,2,6,4,0.6666666666666666
CZ0423510,Ohře,CZ,B,2019,2025,5,12,7,2,0.2857142857142857
CZ0424031,České Švýcarsko,CZ,B,2019,2025,5,7,7,2,0.2857142857142857
CZ0424111,Labské údolí,CZ,B,2019,2025,5,12,7,2,0.2857142857142857
CZ0424125,Doupovské hory,CZ,B,2006,2025,14,51,20,6,0.3
CZ0424127,Východní Krušnohoří,CZ,B,2021,2021,1,1,1,0,0.0
CZ0424138,Pístecký les,CZ,B,2014,2024,5,12,11,6,0.5454545454545454
CZ0424141,Porta Bohemica,CZ,B,2012,2025,5,14,14,9,0.6428571428571429
CZ0510191,Průlom Jizery u Rakous,CZ,B,2017,2024,5,10,8,3,0.375
CZ0510400,Jizerskohorské bučiny,CZ,B,2020,2023,2,2,4,2,0.5
CZ0511007,Českolipsko - Dokeské pískovce a mokřady,CZ,A,2015,2022,2,4,8,6,0.75
CZ0511008,Jizerské hory,CZ,A,2020,2023,2,2,4,2,0.5
CZ0513505,Dolní Ploučnice,CZ,B,2018,2023,4,6,6,2,0.3333333333333333
CZ0513506,Horní Ploučnice,CZ,B,2021,2022,2,5,2,0,0.0
CZ0514042,Jestřebsko - Dokesko,CZ,B,2015,2024,8,16,10,2,0.2
